textID,text,selected_text,sentiment
4e04cbb808,The perfect smartphone,The perfect smartphone,positive
499d1c5327,"Has 100 MP camera, can't record in 4K. 👀","Has 100 MP camera, can't record in 4K. 👀",negative
0f17161ed4,"Movies look rly nice on this one. The AMOLED display is gorgeous. It has even a micro sd tray, which i upgraded to 1TB. Watching YT or movies makes lot of fun.  Here in germany the price is dropped from 280 euro to 220 euro... for this price, redmi 13 5g is unbeatable.","Movies look rly nice on this one. The AMOLED display is gorgeous. It has even a micro sd tray, which i upgraded to 1TB. Watching YT or movies makes lot of fun.  Here in germany the price is dropped from 280 euro to 220 euro... for this price, redmi 13 5g is unbeatable.",positive
63a9ef63d5,"Shoppers beware - the 4G version of the Redmi Note 13 phone uses the Snapdragon 685 (6nm), and NOT the MediaTek Dimensity 6080 of this 5G version. Their benchmarks are wildly different, but GSM Arena doesn't have a separate listing for the 4G & 5G variants, which is frustrating, because if they only list the better specs, you could easily be disappointed if you eventually buy the cheaper model.","Shoppers beware - the 4G version of the Redmi Note 13 phone uses the Snapdragon 685 (6nm), and NOT the MediaTek Dimensity 6080 of this 5G version. Their benchmarks are wildly different, but GSM Arena doesn't have a separate listing for the 4G & 5G variants, which is frustrating, because if they only list the better specs, you could easily be disappointed if you eventually buy the cheaper model.",negative
9e20d4a582,Omg...why are GSM Arena videos so late reviewing products? The phones have been out 2 months before they review! Rubbish!,Omg...why are GSM Arena videos so late reviewing products? The phones have been out 2 months before they review! Rubbish!,negative
40b12fcb1e,"Im liking the screen design being more rectangular, hopefully xiaomi will continue this on all their line up next year.","Im liking the screen design being more rectangular, hopefully xiaomi will continue this on all their line up next year.",positive
bd3fde4e7c,Please make a video on Meizu 21 pro black colour,Please make a video on Meizu 21 pro black colour,neutral
dc717f62fc,Why is your website down from last 10 hours,Why is your website down from last 10 hours,negative
010107bd79,Why my phone lagging very strong.... whyyy?,Why my phone lagging very strong.... whyyy?,neutral
d7088aa829,"Youre website not working again , is u get hacked again by india ?","Youre website not working again , is u get hacked again by india ?",negative
cbf1e32153,Please do a review on iqoo neo 9 pro,Please do a review on iqoo neo 9 pro,neutral
ded18d29a6,"I'm very happy with this phone because it's rare for a new phone to have both 3.5mm jack and an SD card slot. I very much dislike wireless earbuds and using cloud services. The phone might not be perfect but it's the best one for my needs that I could find now. I love the panorama photos. Even when there are many people walking while I take a panorama photo, it doesn't make them look weird. I'm very happy with it and I can't wait to try the HyperOS soon.","I'm very happy with this phone because it's rare for a new phone to have both 3.5mm jack and an SD card slot. I very much dislike wireless earbuds and using cloud services. The phone might not be perfect but it's the best one for my needs that I could find now. I love the panorama photos. Even when there are many people walking while I take a panorama photo, it doesn't make them look weird. I'm very happy with it and I can't wait to try the HyperOS soon.",positive
0e63b57aec,12 Pro+ 5G is still better specs wise.,12 Pro+ 5G is still better specs wise.,neutral
a9536db3a5,When will be the Phone Buying Guide updated again ?,When will be the Phone Buying Guide updated again ?,neutral
741e4d6bd6,"This note 13 series discrimination, mono speaker, the other stereo speaker, why xiaomi?...","This note 13 series discrimination, mono speaker, the other stereo speaker, why xiaomi?...",neutral
4ae407bb08,Price kya hai,Price kya hai,neutral
0c6ad70beb,Good,Good,positive
960b591cdb,4k video note support,4k video note support,neutral
21ca19137c,"Very nice colour and build, but inside nah","Very nice colour and build, but inside nah",positive
acd4b6a4f3,"I feel like they're much lower in quality then they used to be, the note series that is","I feel like they're much lower in quality then they used to be, the note series that is",negative
89e1df706f,this or the now cheaper poco x5,this or the now cheaper poco x5,neutral
c7d28db45f,"Received my Note 13 5G in Arctic white yesterday. It suits me fine cause I'm not a gamer or possessed by numbers and the highest level of processor. Using it for daily use as social media, email and watching movies. So far its awesome for my use. Just waiting for the new OS upgrade.","Received my Note 13 5G in Arctic white yesterday. It suits me fine cause I'm not a gamer or possessed by numbers and the highest level of processor. Using it for daily use as social media, email and watching movies. So far its awesome for my use. Just waiting for the new OS upgrade.",neutral
b1b0f685bf,"4:50 It is advertised as having 3x 'lossless' zoom, so that could explain why the 3x shots are better than the 2x ones, as they didn't specify the 2x mode as being lossless.","4:50 It is advertised as having 3x 'lossless' zoom, so that could explain why the 3x shots are better than the 2x ones, as they didn't specify the 2x mode as being lossless.",positive
b9370e4824,How does the GPS work? On previous redmi was pretty useless.,How does the GPS work? On previous redmi was pretty useless.,neutral
2c030c79d3,Gsmarena is the BEST,Gsmarena is the BEST,positive
fb0de460bd,Looking forward to your Nothing Phone (2a) review. I think that is the phone to get this year.,Looking forward to your Nothing Phone (2a) review. I think that is the phone to get this year.,neutral
343703b89a,Oooh a review... Just bought this phone for my mum,Oooh a review... Just bought this phone for my mum,neutral
3eb4b980d6,I'd never ever consider this without dual speakers.,I'd never ever consider this without dual speakers.,neutral
0a41cace59,Waarom zitten jullie Chinese Spyware aan te prijzen??? 😑,Waarom zitten jullie Chinese Spyware aan te prijzen??? 😑,neutral
5494c78fb2,Review Tecno Pova 6 Pro 5G.,Review Tecno Pova 6 Pro 5G.,neutral
785f77e17e,"Nice Phone, Thank you to review","Nice Phone, Thank you to review",positive
f318f12084,10-bit color model. Note series is getting really stupid. How many models are out there? 10-15?,10-bit color model. Note series is getting really stupid. How many models are out there? 10-15?,neutral
42c45b993f,Can you guys re-review Realme C55 after the android 14 update?,Can you guys re-review Realme C55 after the android 14 update?,neutral
c5cfc03c02,Having an OLED with high refresh rate at this price point is just so tempting. This itself and the not bad chipset and camera is just unbeatable. Nice one!,Having an OLED with high refresh rate at this price point is just so tempting. This itself and the not bad chipset and camera is just unbeatable. Nice one!,negative
d2ff6ccc2f,👍🏽 97,👍🏽 97,neutral
2c6e1f2818,"Poco m6 pro is better, lighter, lacks 5g but who cares, better cameras and stereo speakers.","Poco m6 pro is better, lighter, lacks 5g but who cares, better cameras and stereo speakers.",positive
1c9b31d46a,Poco X6 or Moto Edge 40 Neo are better choices,Poco X6 or Moto Edge 40 Neo are better choices,neutral
d47935e96b,The redmi note 13 series is not good,The redmi note 13 series is not good,positive
4d22aff19a,Poco x6 base variant id better,Poco x6 base variant id better,neutral
af93e06b66,His voice is very soothing,His voice is very soothing,neutral
53fc750407,21:53 il t’a fait quoi ton tel 😂,21:53 il t’a fait quoi ton tel 😂,negative
bbe58d6008,purée quand j’ai vu mon shape tape je me suis dit c’est pas possible !! c’est le meilleur anticerne de la terre ❤️‍🔥❤️‍🔥,purée quand j’ai vu mon shape tape je me suis dit c’est pas possible !! c’est le meilleur anticerne de la terre ❤️‍🔥❤️‍🔥,negative
b69af39041,"20:26 je crois que ça veut dire le ranger style comme dans un pot à crayons, pas comme ça 😅 évidemment sinon ça tient pas","20:26 je crois que ça veut dire le ranger style comme dans un pot à crayons, pas comme ça 😅 évidemment sinon ça tient pas",neutral
f4a97810ee,"Pour ceux qui n'apprécient pas les teintes chaudes et un peu orangées, vous n'êtes pas du tout la cible pour les bronzers. C'est dans le nom, c'est fait pour réchauffer le teint. Si vous souhaitez creuser ou créer des zones d'ombre sur le visage, il faut opter pour un outil de contouring qui offrira des teintes froides, dans les taupes.","Pour ceux qui n'apprécient pas les teintes chaudes et un peu orangées, vous n'êtes pas du tout la cible pour les bronzers. C'est dans le nom, c'est fait pour réchauffer le teint. Si vous souhaitez creuser ou créer des zones d'ombre sur le visage, il faut opter pour un outil de contouring qui offrira des teintes froides, dans les taupes.",negative
8a2eaf0c75,De base les poudre clarines sont bien,De base les poudre clarines sont bien,neutral
85947e026c,vraiment une safe place Andie ❤,vraiment une safe place Andie ❤,neutral
8cf30138d4,"Coucou Andie, est ce possible que tu fasse une vidéo avec des produits make up (teint/levres/yeux) pour petit budget moyen et gros budget ? Mercii à toi 🫶🏻","Coucou Andie, est ce possible que tu fasse une vidéo avec des produits make up (teint/levres/yeux) pour petit budget moyen et gros budget ? Mercii à toi 🫶🏻",negative
f78b49544c,Pour le fond de teint il faudrait le mélangé avec une crème hydratante et l'appliquer comme un nouveau fond de teint ❤❤❤,Pour le fond de teint il faudrait le mélangé avec une crème hydratante et l'appliquer comme un nouveau fond de teint ❤❤❤,neutral
d47072be5e,Ton make up reste trop ouf ❤,Ton make up reste trop ouf ❤,neutral
7b818432c2,Super cours de maquillage et de soins !  Merci pour tes choix et tes conseils ! Je vais tester ! 🌺,Super cours de maquillage et de soins !  Merci pour tes choix et tes conseils ! Je vais tester ! 🌺,neutral
9003d33a6b,j’ai l’anti cerne tarte depuis 5 mois et je viens de comprendre que oui c’est pas mes pinceaux ni mes beauty blenders qui me font des paillettes mais bien l’anti cerne (c’est après avoir poudré que les paillettes deviennent appâtante),j’ai l’anti cerne tarte depuis 5 mois et je viens de comprendre que oui c’est pas mes pinceaux ni mes beauty blenders qui me font des paillettes mais bien l’anti cerne (c’est après avoir poudré que les paillettes deviennent appâtante),neutral
762c1a8eca,Tu peux tester REM Beauty s’il te plaît ❤? Ps quelle formation as tu faite ?,Tu peux tester REM Beauty s’il te plaît ❤? Ps quelle formation as tu faite ?,neutral
00142c768d,Cc c quoi la marque de ta coque de téléphone ?❤,Cc c quoi la marque de ta coque de téléphone ?❤,negative
921a1eb38c,"S’il te plaît, tu peux refaire des vidéos où tu tries ton maquillage. Je t’adore trop.❤","S’il te plaît, tu peux refaire des vidéos où tu tries ton maquillage. Je t’adore trop.❤",neutral
8cbf290789,Tu devrais faire plus de vidéo de makeup ! Toujours aussi incroyable,Tu devrais faire plus de vidéo de makeup ! Toujours aussi incroyable,negative
3d4c647358,si tu aime les maquillage leger je te conseille les bb crème,si tu aime les maquillage leger je te conseille les bb crème,positive
7802baf9ea,"tu peux refaire ce concept, en revanche avec les meilleurs produits de Sephora stp","tu peux refaire ce concept, en revanche avec les meilleurs produits de Sephora stp",neutral
d2eef5a500,Est ce que tu pourrais faire un sur les produits de yve rocher,Est ce que tu pourrais faire un sur les produits de yve rocher,neutral
ea896f7a30,"Bonsoir, quel est votre Pinceau pour le Fond de teint ?!","Bonsoir, quel est votre Pinceau pour le Fond de teint ?!",negative
e79ca00088,Je t'admire franchment ça plus ta mark😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Je t'admire franchment ça plus ta mark😊❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,neutral
d9b9e9c0a9,Pourrais tu faire les produits les mieux note,Pourrais tu faire les produits les mieux note,neutral
93b1d13c0e,Coucou j’adore tes vidéos 💗💗 juste pour l’anti cerne tarte moi je l’ai et je le met souvent mais le soir quand je rentre des cours je voie bien y’a des paillettes,Coucou j’adore tes vidéos 💗💗 juste pour l’anti cerne tarte moi je l’ai et je le met souvent mais le soir quand je rentre des cours je voie bien y’a des paillettes,neutral
ea422a271a,J'adore ton contenu vraiment! J'aimerais trop une vidéo dans ce genre mais que avec des produits pas très chers que tu aimes bien genre ta sélection ça serait trop bien!!,J'adore ton contenu vraiment! J'aimerais trop une vidéo dans ce genre mais que avec des produits pas très chers que tu aimes bien genre ta sélection ça serait trop bien!!,neutral
d913e2c49b,Tes tellement belle !,Tes tellement belle !,neutral
a691fe7ce6,"Video ou on choisit pour toi des produits bien/mal notés, et tu le notes a l’aveugle pour te faire ton vrai avis et le confronter !🤓","Video ou on choisit pour toi des produits bien/mal notés, et tu le notes a l’aveugle pour te faire ton vrai avis et le confronter !🤓",neutral
7035dfbcf7,💛,💛,neutral
2b31a00124,wtffff 52 euros la poudre ????,wtffff 52 euros la poudre ????,neutral
9d3a9e113d,Attends mais tu etais maquilleuse avant ?,Attends mais tu etais maquilleuse avant ?,neutral
1955451d20,❤   ❤,❤   ❤,neutral
65736d7ca2,Bonjour  Je suis un mec et je cherche une crème hydratante parce que j’ai la peau super sèche vs auriez des ref ? Merci,Bonjour  Je suis un mec et je cherche une crème hydratante parce que j’ai la peau super sèche vs auriez des ref ? Merci,neutral
c0d6a24781,"Top la vidéo +1 abonnée.   J’aurais bien aimé un retour sur la marque nyx pour : un fond de teint, bronzer, anti cerne, blush , etc… même sur le spray fixateur pour la tenue.","Top la vidéo +1 abonnée.   J’aurais bien aimé un retour sur la marque nyx pour : un fond de teint, bronzer, anti cerne, blush , etc… même sur le spray fixateur pour la tenue.",negative
483b1c8ee7,t’es un amour,t’es un amour,neutral
da7bd6efde,j’étais entrain d’éplucher des cacahuètes en regardant ta vidéo quand ma mère est passée et a dit: « oh elle est trop belle c’est une mannequin ? » t vrm incr andie 😚,j’étais entrain d’éplucher des cacahuètes en regardant ta vidéo quand ma mère est passée et a dit: « oh elle est trop belle c’est une mannequin ? » t vrm incr andie 😚,negative
24b0bec335,Salut ! Perso j'ai l'anticerne radiant et oui j'ai des paillettes 😥,Salut ! Perso j'ai l'anticerne radiant et oui j'ai des paillettes 😥,neutral
21049f42d7,"je pense que By Mario c'est très quand vous voulez un maquillage bah à la Kim K mdrr donc un truc à l'américaine qui se voit bien sur les photos… je pense que la cible en France n'est pas la meilleure pour cela nous qui aimons surtout le maquillage plus ""naturel"" même pour un joli maquillage glam du soir","je pense que By Mario c'est très quand vous voulez un maquillage bah à la Kim K mdrr donc un truc à l'américaine qui se voit bien sur les photos… je pense que la cible en France n'est pas la meilleure pour cela nous qui aimons surtout le maquillage plus ""naturel"" même pour un joli maquillage glam du soir",negative
04d0d5d1db,Andie magnifique ❤ J'aimerais bien te voir tester la marque martine de gaelle,Andie magnifique ❤ J'aimerais bien te voir tester la marque martine de gaelle,neutral
2b5da3c03e,"le fond de teint KVD est une tuerie sur ma peau mixte et personnellement je préfère l'appliquer au Beauty blender, aucun soucis sur les ailes du nez et même en fin de journée je ne trouve pas qu'il marque mes ridules ou des zones de sécheresse, il tient bien sur ma peau il ne bouge pas et est bien sans transfert, j'en suis FAN <3","le fond de teint KVD est une tuerie sur ma peau mixte et personnellement je préfère l'appliquer au Beauty blender, aucun soucis sur les ailes du nez et même en fin de journée je ne trouve pas qu'il marque mes ridules ou des zones de sécheresse, il tient bien sur ma peau il ne bouge pas et est bien sans transfert, j'en suis FAN <3",neutral
921f2217a4,"Je n'ai pas testé l'eye liner de Huda Beauty mais en tant que fille avec des paupières tombantes, je préfère quand le trait sèche vite sur ma paupière pour éviter d'avoir un 2e trait d'eye liner graphique 😂","Je n'ai pas testé l'eye liner de Huda Beauty mais en tant que fille avec des paupières tombantes, je préfère quand le trait sèche vite sur ma paupière pour éviter d'avoir un 2e trait d'eye liner graphique 😂",neutral
b1ce0dc0f4,une idée d’un bon correcteur pour peau sèche ?,une idée d’un bon correcteur pour peau sèche ?,neutral
d0ada3a417,"Cc andie   Yeah trop contente de recevoir la notification pour cette nouvelle vidéo pour mon moment détente coconning.  Superbe video test makeup up sephora.  Andie merci pour tes avis et tes explications et j'adore la façon dont tu te maquille tu es tellement talentueuse , inspirante et tu es incroyable j'adore le mood que tu donne a ta video.  Superbe vidéo,  format et concept bravo très joli travail bravo.  Bisous a toute ta famille 😘😘😘😘😘😘😘","Cc andie   Yeah trop contente de recevoir la notification pour cette nouvelle vidéo pour mon moment détente coconning.  Superbe video test makeup up sephora.  Andie merci pour tes avis et tes explications et j'adore la façon dont tu te maquille tu es tellement talentueuse , inspirante et tu es incroyable j'adore le mood que tu donne a ta video.  Superbe vidéo,  format et concept bravo très joli travail bravo.  Bisous a toute ta famille 😘😘😘😘😘😘😘",neutral
38489025d7,J’adore t’entendre parler de makeup !! 🫶,J’adore t’entendre parler de makeup !! 🫶,negative
5ec2f6f2d4,Hello Andie !! Pourrais-tu faire une video sur tes produits pref ? Bonne soiree 🌙,Hello Andie !! Pourrais-tu faire une video sur tes produits pref ? Bonne soiree 🌙,neutral
0002fe3f59,mais euh 3 c'est pas mauvaise note je comprend pas la,mais euh 3 c'est pas mauvaise note je comprend pas la,neutral
14f2e647fa,"Ptdrrrr tu m'as fait trop rire à essayer de faire tenir le liner tout seul 😂 Je pense que ce qu'ils ont voulu dire par ""ranger le liner dans ce sens"", c'est juste de le mettre tête vers le bas, dans un pot à pinceaux par exemple. Comme pour certains stylos à encre qu'il faut toujours mettre tête en bas dans des pots à crayons :)","Ptdrrrr tu m'as fait trop rire à essayer de faire tenir le liner tout seul 😂 Je pense que ce qu'ils ont voulu dire par ""ranger le liner dans ce sens"", c'est juste de le mettre tête vers le bas, dans un pot à pinceaux par exemple. Comme pour certains stylos à encre qu'il faut toujours mettre tête en bas dans des pots à crayons :)",neutral
3ba69ec754,Le fait qu’elle reste SUBLIME même en ayant essayé les pires produits sephora! Je suis choquée 😂 super vidéo au final ❤,Le fait qu’elle reste SUBLIME même en ayant essayé les pires produits sephora! Je suis choquée 😂 super vidéo au final ❤,neutral
8f88359922,Hello si c’est pas trop indiscret tu fais quoi comme métier,Hello si c’est pas trop indiscret tu fais quoi comme métier,negative
c1c249ad0f,"Est ce que tu peux nous faire une vidéo "" je teste les meilleurs produits sephora ""","Est ce que tu peux nous faire une vidéo "" je teste les meilleurs produits sephora """,neutral
768fda2e94,"J'ai adoré ta vidéo mais ça aurait être top que tu testes également une base de teint et une base pour les yeux. Le fond de teint KVD j'en avais déjà entendu parler il y a des années, il avait fait une peu horrible à Horia, du coup j'ai jamais investi et je regrette pas 😅","J'ai adoré ta vidéo mais ça aurait être top que tu testes également une base de teint et une base pour les yeux. Le fond de teint KVD j'en avais déjà entendu parler il y a des années, il avait fait une peu horrible à Horia, du coup j'ai jamais investi et je regrette pas 😅",neutral
5ee71f6e35,Incroyable continue comme ça❤,Incroyable continue comme ça❤,neutral
6b42748e3c,Cc Andie 🥰🥰 Tu pourras faire le même concept mais avec les produits les mieux notés de Sephora s'il te plaît 🥰🥰🥰🥰 PS: tu es incroyable 😘,Cc Andie 🥰🥰 Tu pourras faire le même concept mais avec les produits les mieux notés de Sephora s'il te plaît 🥰🥰🥰🥰 PS: tu es incroyable 😘,neutral
0f92190bfd,"pour l’anticerne tarte, il fait des paillettes quand tu mets de la poudre","pour l’anticerne tarte, il fait des paillettes quand tu mets de la poudre",negative
45417a11b4,Tes 24h comme et routine manquent,Tes 24h comme et routine manquent,neutral
16158574f8,J’ai trop aimé ! Maintenant on veut les meilleurs produits sephora !! 🫶,J’ai trop aimé ! Maintenant on veut les meilleurs produits sephora !! 🫶,neutral
4ba43c93eb,"J'avoue le fond de teint c'est grave pour le prix, il est super asséchant 🥲","J'avoue le fond de teint c'est grave pour le prix, il est super asséchant 🥲",negative
403d72090a,J’adore ce genre de vidéo où tu restes et nous parles de produits !,J’adore ce genre de vidéo où tu restes et nous parles de produits !,neutral
852b1e4417,"olala, j'adore ce genre de vidéos !! merci Andie 💓","olala, j'adore ce genre de vidéos !! merci Andie 💓",neutral
6874e8e363,Tu as tellement raison quand tu dis que ça nous manque le contenu makeup et qu'il n'y a plus rien à voir sur Youtube :( Donc merci pour ce moment ;),Tu as tellement raison quand tu dis que ça nous manque le contenu makeup et qu'il n'y a plus rien à voir sur Youtube :( Donc merci pour ce moment ;),neutral
88add90f7f,++++ de vidéos maquillage stpppp merci andie,++++ de vidéos maquillage stpppp merci andie,neutral
0b7573cdd7,trop bien la vidéo !!! est ce que tu pourrais faire un vidéo ou tu teste du maquillage pour petit prix,trop bien la vidéo !!! est ce que tu pourrais faire un vidéo ou tu teste du maquillage pour petit prix,neutral
46c620cfb5,J adore Andie mais j ai pas compris quand elle parle de l image Huda beauty elle a une super image,J adore Andie mais j ai pas compris quand elle parle de l image Huda beauty elle a une super image,neutral
e5a8cb1f7d,Je n ai même pas commencer la vidéo mais je croi déjà quel va être incrrrr ❤ Bon visionnage 🎉❤,Je n ai même pas commencer la vidéo mais je croi déjà quel va être incrrrr ❤ Bon visionnage 🎉❤,neutral
c12f07f29b,Tu feras une partie 2???😢❤,Tu feras une partie 2???😢❤,neutral
2cb25a10e2,J'aime quand tu fait ce genre de vidéos,J'aime quand tu fait ce genre de vidéos,neutral
5f6e713ed9,J’adore les vidéos maquillages et effectivement il n’y en a pas assez ! Tu peux nous en faire d’autre ?? Genre tuto maquillage naturel comme t’aime avec tes produits préférés ?? Merci ❤️,J’adore les vidéos maquillages et effectivement il n’y en a pas assez ! Tu peux nous en faire d’autre ?? Genre tuto maquillage naturel comme t’aime avec tes produits préférés ?? Merci ❤️,neutral
05e11dfaaa,Coucou pourrais tu faire la même vidéo mais en inversant le concept en achetant les meilleurs produit chez sephora ?,Coucou pourrais tu faire la même vidéo mais en inversant le concept en achetant les meilleurs produit chez sephora ?,neutral
64c06923fe,Andie ta vidéo était incroyable !! J'adore quand tu fais des vidéos make up car on voit que tu t'y connais très bien !! Sinon je t'adore tu es ma youtubeuse préférée ton contenue est génial !,Andie ta vidéo était incroyable !! J'adore quand tu fais des vidéos make up car on voit que tu t'y connais très bien !! Sinon je t'adore tu es ma youtubeuse préférée ton contenue est génial !,neutral
31c50dbddb,j'aimerai trop que tu teste les produit les plus viral !!!!!!,j'aimerai trop que tu teste les produit les plus viral !!!!!!,neutral
3e111679dc,❤❤,❤❤,neutral
729a51f4b4,j'adore tes vidéos ta joie de vivre et tu as l'air tellement transparente !<3,j'adore tes vidéos ta joie de vivre et tu as l'air tellement transparente !<3,neutral
d3fdcc5582,Tu fais du tri chez toi pour ensuite acheter des produits mal notés au risque de pas les utiliser je comprends pas 😭,Tu fais du tri chez toi pour ensuite acheter des produits mal notés au risque de pas les utiliser je comprends pas 😭,neutral
d6d6b6058a,"Super vidéo tu dois en refaire avec d’autres marques ! ❤ par contre la prochaine fois tu pourrais juste regarder la note, commencer le makeup en donnant ton avis à chaud et ensuite lire les avis ? Comme ça tu seras pas influencé par les commentaires des gens ;)","Super vidéo tu dois en refaire avec d’autres marques ! ❤ par contre la prochaine fois tu pourrais juste regarder la note, commencer le makeup en donnant ton avis à chaud et ensuite lire les avis ? Comme ça tu seras pas influencé par les commentaires des gens ;)",neutral
65be22fdf9,"Coucou Andie, quel bronzer taupe recommandes-tu pour les peaux claires? 😍🫶🏻","Coucou Andie, quel bronzer taupe recommandes-tu pour les peaux claires? 😍🫶🏻",neutral
4f1ae1a88d,"C’est vraiment les best vidéos. Genre crash test marque, maquillage, nourriture c’est la base 👌","C’est vraiment les best vidéos. Genre crash test marque, maquillage, nourriture c’est la base 👌",positive
595bc0456e,"25min de pur bonheur, Andie je pourrais regarder tes videos pendant des heures et des heures","25min de pur bonheur, Andie je pourrais regarder tes videos pendant des heures et des heures",neutral
495a20de75,Est que tu pourrais faire une vidéo sur ta routine capillaire?ça m’intéresse !tu as de supers beaux cheveux !,Est que tu pourrais faire une vidéo sur ta routine capillaire?ça m’intéresse !tu as de supers beaux cheveux !,negative
952593b749,J’adore tes vidéos je te suit depuis un moment déjà merci pour ton contenu et ta marque incroyable ! Pourrait tu dans une de tes vidéos nous montrer tout tes talons ? 😊,J’adore tes vidéos je te suit depuis un moment déjà merci pour ton contenu et ta marque incroyable ! Pourrait tu dans une de tes vidéos nous montrer tout tes talons ? 😊,negative
165a291905,Pour ranger l'eyeliner il faut le ranger un pot à crayon avec les pinceaux....,Pour ranger l'eyeliner il faut le ranger un pot à crayon avec les pinceaux....,neutral
494c519d52,"Hello, pour le liner de Huda Beauty j'ai le même et oui il sèche de ouf 😭 Je l'ai rangé dans un pot pour qu'il soit à peu près dans le bon sens et l'encre est revenue mais pas ouf pas ouf. Par contre c'est vrai qu'il est facile d'utilisation 👍","Hello, pour le liner de Huda Beauty j'ai le même et oui il sèche de ouf 😭 Je l'ai rangé dans un pot pour qu'il soit à peu près dans le bon sens et l'encre est revenue mais pas ouf pas ouf. Par contre c'est vrai qu'il est facile d'utilisation 👍",neutral
6ef83f3dff,Merci Andie 💘 J’ai goûtée ton matcha à la vanille et franchement il est trop bonnnn,Merci Andie 💘 J’ai goûtée ton matcha à la vanille et franchement il est trop bonnnn,neutral
3c3490fa47,"J'en suis au moment où tu appliques l'anti cernes, peut-être que les pailettes se voient plus ou moins selon la lumière qui tape dessus et/ou la poudre ! Parce que j'ai ce soucis avec l'anti-cernes Backstage de chez Dior (en plus Dior donc il coûte la peau du cul cimer), je me suis rendue compte que les ""nacres"" contenuent dans le produit ressortent une fois la poudre appliquée, et elles se voient de ouf à la lumière artificielle 🥲","J'en suis au moment où tu appliques l'anti cernes, peut-être que les pailettes se voient plus ou moins selon la lumière qui tape dessus et/ou la poudre ! Parce que j'ai ce soucis avec l'anti-cernes Backstage de chez Dior (en plus Dior donc il coûte la peau du cul cimer), je me suis rendue compte que les ""nacres"" contenuent dans le produit ressortent une fois la poudre appliquée, et elles se voient de ouf à la lumière artificielle 🥲",neutral
13e1102b3a,Coucou Andiie je sais pas si tu vas voir ce commentaire mais ça serai drôle que tu fasses une vidéo où tu maquilles ton mec et inversement fait que avec tes produits pref qu'on trouve chez sephora,Coucou Andiie je sais pas si tu vas voir ce commentaire mais ça serai drôle que tu fasses une vidéo où tu maquilles ton mec et inversement fait que avec tes produits pref qu'on trouve chez sephora,neutral
87c070aff2,J’adore tes revues makeup. Tu n’oublies jamais de nous dire que  nous sommes chacun différent et avec des attentes différentes. Ce n’est pas toujours que le produit n’est pas bon. ❤,J’adore tes revues makeup. Tu n’oublies jamais de nous dire que  nous sommes chacun différent et avec des attentes différentes. Ce n’est pas toujours que le produit n’est pas bon. ❤,negative
fbe5abbc93,"J'ai adoré cette vidéo très intéressante, j'ai le micro filling pen de chez Benefit ( le feutre )et je l'aime beaucoup car il discipline et comble les trous et fonce aussi la teinte naturelle, voilà c'est le mystère du maquillage on est parfois seule ( j'exagère) à aimer un produit ! À bientôt Andie","J'ai adoré cette vidéo très intéressante, j'ai le micro filling pen de chez Benefit ( le feutre )et je l'aime beaucoup car il discipline et comble les trous et fonce aussi la teinte naturelle, voilà c'est le mystère du maquillage on est parfois seule ( j'exagère) à aimer un produit ! À bientôt Andie",neutral
69736439ab,Une vidéo sur tes dupes serait sympas :),Une vidéo sur tes dupes serait sympas :),neutral
4a5e5aca4f,Le olehendryksen je l'ai testée est vraiment je déteste il colle vraiment beaucoup c'est un gloss certes mais comparé au fenty la différence est folle mais le olehendryksen il fait un effet bizzare sur la lèvres c'est horrible je me suis faite influencer je regrette mon achat.... Mais super vidéo,Le olehendryksen je l'ai testée est vraiment je déteste il colle vraiment beaucoup c'est un gloss certes mais comparé au fenty la différence est folle mais le olehendryksen il fait un effet bizzare sur la lèvres c'est horrible je me suis faite influencer je regrette mon achat.... Mais super vidéo,negative
aec195b532,Tu pourras faire la vidéo inverse avec les produits les mieux notés ? 🤗 J’ai adoré la vidéo !!,Tu pourras faire la vidéo inverse avec les produits les mieux notés ? 🤗 J’ai adoré la vidéo !!,neutral
c5257a6f54,on veut une 2eme partie avec des produits 5/5 !!,on veut une 2eme partie avec des produits 5/5 !!,neutral
90ad9097b5,La depuis tes débuts ! Je t’aime fort on est fiers de toi 🥹,La depuis tes débuts ! Je t’aime fort on est fiers de toi 🥹,negative
